Order ID,Customer ID,Product Name,Category,Order Date,Return Date,Return Reason,Refund Amount,Processing Time (Days),Customer Type,Region
1789,C4063,Dumbbells,Sports,2024-01-06,2024-01-13,Wrong Size,2999,5,Returning,Chennai
1790,C8791,Denim Jacket,Fashion,2024-01-31,2024-02-05,Other,1999,6,Returning,Chennai
1791,C8463,Vacuum Cleaner,Home & Kitchen,2024-01-05,2024-01-20,Wrong Size,3999,4,New,Ahmedabad
1792,C7940,History of India,Books,2024-01-08,2024-01-16,Wrong Size,999,9,New,Pune
1793,C1658,Vacuum Cleaner,Home & Kitchen,2024-01-12,2024-01-19,Late Delivery,3999,9,New,Bangalore
1794,C3489,Football,Sports,2024-01-06,2024-01-18,Defective,799,8,New,Delhi
1795,C7840,Pressure Cooker,Home & Kitchen,2024-01-02,2024-01-11,Late Delivery,2499,4,Returning,Mumbai
1796,C2962,History of India,Books,2024-01-23,2024-01-29,Defective,999,8,Returning,Delhi
1797,C1397,Pressure Cooker,Home & Kitchen,2024-01-06,2024-01-20,Wrong Size,2499,7,Returning,Mumbai
1798,C7784,History of India,Books,2024-01-31,2024-02-14,Late Delivery,999,10,New,Bangalore
1799,C7547,Dumbbells,Sports,2024-01-15,2024-01-22,Late Delivery,2999,5,Returning,Bangalore
1800,C8771,Football,Sports,2024-01-12,2024-01-19,Late Delivery,799,4,Returning,Mumbai
1801,C7199,Denim Jacket,Fashion,2024-01-11,2024-01-17,Late Delivery,1999,9,Returning,Pune
1802,C1125,Sunglasses,Fashion,2024-01-13,2024-01-23,Defective,999,3,Returning,Hyderabad
1803,C3628,Laptop Cooling Pad,Electronics,2024-01-19,2024-01-24,Late Delivery,1299,6,New,Hyderabad
1804,C3219,Bluetooth Headphones,Electronics,2024-01-10,2024-01-19,Defective,1999,6,New,Pune
1805,C9184,Denim Jacket,Fashion,2024-01-26,2024-02-07,Wrong Size,1999,9,Returning,Hyderabad
1806,C6723,Football,Sports,2024-01-03,2024-01-09,Other,799,9,New,Pune
1807,C6500,Laptop Cooling Pad,Electronics,2024-01-30,2024-02-10,Defective,1299,5,Returning,Ahmedabad
1808,C2474,Sunglasses,Fashion,2024-01-20,2024-01-26,Defective,999,9,New,Delhi
1809,C1428,Vacuum Cleaner,Home & Kitchen,2024-01-19,2024-01-26,Wrong Size,3999,7,Returning,Delhi
1810,C7474,Badminton Racket,Sports,2024-01-29,2024-02-09,Wrong Product,1299,10,Returning,Delhi
1811,C9606,Water Purifier,Home & Kitchen,2024-01-31,2024-02-14,Other,5999,6,New,Ahmedabad
1812,C4008,Science Fiction,Books,2024-01-17,2024-01-29,Defective,699,9,Returning,Delhi
1813,C9797,Vacuum Cleaner,Home & Kitchen,2024-01-10,2024-01-23,Wrong Product,3999,10,Returning,Kolkata
1814,C2873,Sunglasses,Fashion,2024-01-25,2024-01-30,Wrong Product,999,8,New,Chennai
1815,C9744,History of India,Books,2024-01-14,2024-01-23,Wrong Size,999,3,New,Hyderabad
1816,C6931,Business Strategies,Books,2024-01-05,2024-01-15,Wrong Size,899,7,New,Delhi
1817,C8368,Bluetooth Headphones,Electronics,2024-01-04,2024-01-09,Defective,1999,10,Returning,Delhi
1818,C4429,Air Fryer,Home & Kitchen,2024-01-20,2024-02-04,Late Delivery,4999,3,New,Pune
1819,C4233,Leather Wallet,Fashion,2024-01-26,2024-02-10,Other,899,4,Returning,Chennai
1820,C2986,Denim Jacket,Fashion,2024-01-11,2024-01-26,Wrong Size,1999,6,Returning,Mumbai
1821,C1664,Leather Wallet,Fashion,2024-01-21,2024-02-05,Wrong Size,899,5,Returning,Mumbai
1822,C7975,Wireless Mouse,Electronics,2024-01-31,2024-02-14,Late Delivery,599,9,New,Hyderabad
1823,C9897,Science Fiction,Books,2024-01-02,2024-01-14,Late Delivery,699,7,Returning,Ahmedabad
1824,C2932,Laptop Cooling Pad,Electronics,2024-01-05,2024-01-17,Wrong Size,1299,7,New,Ahmedabad
1825,C4364,Self-Help Guide,Books,2024-01-04,2024-01-17,Defective,499,3,Returning,Pune
1826,C8482,Vacuum Cleaner,Home & Kitchen,2024-01-08,2024-01-15,Other,3999,9,Returning,Ahmedabad
1827,C4414,Water Purifier,Home & Kitchen,2024-01-29,2024-02-10,Wrong Size,5999,4,New,Kolkata
1828,C7651,Pressure Cooker,Home & Kitchen,2024-01-28,2024-02-05,Other,2499,8,New,Chennai
1829,C5294,Dumbbells,Sports,2024-01-13,2024-01-19,Defective,2999,6,New,Bangalore
1830,C2980,Leather Wallet,Fashion,2024-01-05,2024-01-11,Late Delivery,899,8,Returning,Mumbai
1831,C9837,Bluetooth Headphones,Electronics,2024-01-05,2024-01-11,Late Delivery,1999,9,Returning,Delhi
1832,C6231,Dumbbells,Sports,2024-01-26,2024-02-06,Wrong Size,2999,6,Returning,Bangalore
1833,C6856,Football,Sports,2024-01-07,2024-01-22,Other,799,4,New,Pune
1834,C6473,Air Fryer,Home & Kitchen,2024-01-24,2024-01-29,Other,4999,6,Returning,Ahmedabad
1835,C9537,History of India,Books,2024-01-04,2024-01-14,Wrong Product,999,8,Returning,Bangalore
1836,C5620,Smartwatch,Electronics,2024-01-27,2024-02-04,Defective,2999,3,New,Pune
1837,C8477,Wireless Mouse,Electronics,2024-01-23,2024-01-29,Wrong Size,599,5,New,Delhi
1838,C4252,Dumbbells,Sports,2024-01-23,2024-01-30,Wrong Size,2999,6,New,Chennai
1839,C2716,Denim Jacket,Fashion,2024-01-23,2024-02-05,Wrong Size,1999,9,Returning,Bangalore
1840,C4107,Running Shoes,Fashion,2024-01-06,2024-01-16,Other,1499,10,Returning,Delhi
1841,C2486,Vacuum Cleaner,Home & Kitchen,2024-01-26,2024-02-02,Late Delivery,3999,6,Returning,Kolkata
1842,C5256,Air Fryer,Home & Kitchen,2024-01-03,2024-01-15,Wrong Product,4999,3,New,Hyderabad
1843,C1120,Air Fryer,Home & Kitchen,2024-01-20,2024-02-02,Late Delivery,4999,7,Returning,Hyderabad
1844,C1916,Football,Sports,2024-01-24,2024-02-04,Defective,799,4,New,Chennai
1845,C9132,Dumbbells,Sports,2024-01-30,2024-02-13,Late Delivery,2999,3,Returning,Delhi
1846,C3184,Leather Wallet,Fashion,2024-01-15,2024-01-21,Wrong Size,899,7,New,Hyderabad
1847,C4509,Bluetooth Headphones,Electronics,2024-01-11,2024-01-20,Other,1999,4,New,Bangalore
1848,C8386,Bluetooth Headphones,Electronics,2024-01-10,2024-01-15,Wrong Product,1999,10,Returning,Mumbai
1849,C1063,Sunglasses,Fashion,2024-01-28,2024-02-05,Late Delivery,999,7,New,Chennai
1850,C3774,Leather Wallet,Fashion,2024-01-10,2024-01-17,Wrong Product,899,4,New,Chennai
1851,C1537,Running Shoes,Fashion,2024-01-20,2024-01-28,Wrong Size,1499,9,New,Hyderabad
1852,C9139,History of India,Books,2024-01-24,2024-01-30,Defective,999,4,New,Pune
1853,C9764,Self-Help Guide,Books,2024-01-11,2024-01-22,Wrong Size,499,5,New,Bangalore
1854,C6926,Air Fryer,Home & Kitchen,2024-01-28,2024-02-07,Wrong Product,4999,3,Returning,Ahmedabad
1855,C6719,Self-Help Guide,Books,2024-01-14,2024-01-25,Other,499,10,Returning,Mumbai
1856,C2118,Badminton Racket,Sports,2024-01-14,2024-01-19,Late Delivery,1299,6,Returning,Kolkata
1857,C5099,Smartwatch,Electronics,2024-01-10,2024-01-24,Wrong Size,2999,5,New,Chennai
1858,C5947,Badminton Racket,Sports,2024-01-23,2024-02-04,Other,1299,4,New,Pune
1859,C5065,Laptop Cooling Pad,Electronics,2024-01-01,2024-01-11,Wrong Size,1299,7,New,Kolkata
1860,C6448,Football,Sports,2024-01-21,2024-01-26,Wrong Product,799,6,Returning,Delhi
1861,C5512,Leather Wallet,Fashion,2024-01-17,2024-01-29,Wrong Size,899,10,New,Kolkata
1862,C3216,Laptop Cooling Pad,Electronics,2024-01-06,2024-01-20,Wrong Size,1299,9,New,Kolkata
1863,C2987,Laptop Cooling Pad,Electronics,2024-01-22,2024-01-29,Wrong Product,1299,8,New,Pune
1864,C6890,Vacuum Cleaner,Home & Kitchen,2024-01-23,2024-01-31,Other,3999,5,Returning,Hyderabad
1865,C3565,Wireless Mouse,Electronics,2024-01-24,2024-02-05,Wrong Size,599,5,Returning,Chennai
1866,C9334,Vacuum Cleaner,Home & Kitchen,2024-01-13,2024-01-25,Wrong Product,3999,5,New,Hyderabad
1867,C5089,Running Shoes,Fashion,2024-01-03,2024-01-09,Defective,1499,8,New,Pune
1868,C1717,Smartwatch,Electronics,2024-01-08,2024-01-14,Defective,2999,9,New,Delhi
1869,C1921,Bluetooth Headphones,Electronics,2024-01-02,2024-01-08,Late Delivery,1999,5,New,Bangalore
1870,C7944,Self-Help Guide,Books,2024-01-09,2024-01-14,Defective,499,10,New,Bangalore
1871,C5872,Leather Wallet,Fashion,2024-01-30,2024-02-07,Wrong Size,899,7,New,Mumbai
1872,C3274,Leather Wallet,Fashion,2024-01-29,2024-02-09,Wrong Product,899,3,New,Hyderabad
1873,C2715,Air Fryer,Home & Kitchen,2024-01-03,2024-01-16,Wrong Product,4999,8,Returning,Hyderabad
1874,C9188,Pressure Cooker,Home & Kitchen,2024-01-21,2024-01-27,Wrong Product,2499,9,Returning,Hyderabad
1875,C6370,Dumbbells,Sports,2024-01-14,2024-01-23,Wrong Product,2999,10,Returning,Delhi
1876,C7958,Denim Jacket,Fashion,2024-01-10,2024-01-22,Other,1999,5,Returning,Pune
1877,C1921,Water Purifier,Home & Kitchen,2024-01-12,2024-01-21,Late Delivery,5999,5,New,Mumbai
1878,C1128,Leather Wallet,Fashion,2024-01-06,2024-01-20,Other,899,5,Returning,Mumbai
1879,C3400,Denim Jacket,Fashion,2024-01-09,2024-01-16,Wrong Product,1999,8,Returning,Delhi
1880,C6911,Self-Help Guide,Books,2024-01-26,2024-02-07,Other,499,5,Returning,Hyderabad
1881,C1017,Badminton Racket,Sports,2024-01-03,2024-01-15,Other,1299,4,New,Delhi
1882,C8853,Water Purifier,Home & Kitchen,2024-01-06,2024-01-21,Defective,5999,3,New,Ahmedabad
1883,C7180,Science Fiction,Books,2024-01-13,2024-01-19,Late Delivery,699,10,New,Hyderabad
1884,C1917,Wireless Mouse,Electronics,2024-01-11,2024-01-17,Other,599,4,Returning,Bangalore
1885,C7301,Wireless Mouse,Electronics,2024-01-13,2024-01-18,Wrong Size,599,6,New,Delhi
1886,C1241,Water Purifier,Home & Kitchen,2024-01-22,2024-01-29,Wrong Product,5999,4,Returning,Delhi
1887,C1880,Football,Sports,2024-01-15,2024-01-21,Other,799,6,Returning,Chennai
1888,C8875,Sunglasses,Fashion,2024-01-20,2024-02-02,Late Delivery,999,7,Returning,Chennai
1889,C9341,Vacuum Cleaner,Home & Kitchen,2024-01-05,2024-01-18,Late Delivery,3999,9,New,Pune
1890,C2997,Badminton Racket,Sports,2024-01-05,2024-01-19,Wrong Product,1299,3,Returning,Ahmedabad
1891,C2765,Leather Wallet,Fashion,2024-01-04,2024-01-09,Other,899,9,Returning,Chennai
1892,C8585,Smartwatch,Electronics,2024-01-30,2024-02-14,Late Delivery,2999,7,New,Kolkata
1893,C7438,History of India,Books,2024-01-05,2024-01-20,Wrong Product,999,5,New,Pune
1894,C8094,Pressure Cooker,Home & Kitchen,2024-01-22,2024-02-03,Other,2499,10,New,Chennai
1895,C9200,Pressure Cooker,Home & Kitchen,2024-01-18,2024-02-02,Late Delivery,2499,5,Returning,Pune
1896,C8506,Business Strategies,Books,2024-01-08,2024-01-14,Other,899,4,New,Chennai
1897,C2892,Denim Jacket,Fashion,2024-01-22,2024-01-28,Wrong Product,1999,8,New,Bangalore
1898,C8728,Running Shoes,Fashion,2024-01-01,2024-01-09,Wrong Size,1499,3,Returning,Bangalore
1899,C9111,Pressure Cooker,Home & Kitchen,2024-01-24,2024-01-31,Late Delivery,2499,3,New,Delhi
1900,C5751,History of India,Books,2024-01-29,2024-02-03,Other,999,3,Returning,Chennai
1901,C1266,Business Strategies,Books,2024-01-31,2024-02-13,Other,899,8,New,Kolkata
1902,C7920,Science Fiction,Books,2024-01-11,2024-01-26,Wrong Size,699,3,New,Ahmedabad
1903,C2445,Football,Sports,2024-01-01,2024-01-15,Defective,799,6,New,Bangalore
1904,C9231,Wireless Mouse,Electronics,2024-01-16,2024-01-30,Defective,599,3,New,Kolkata
1905,C5603,Sunglasses,Fashion,2024-01-29,2024-02-04,Defective,999,7,Returning,Mumbai
1906,C4585,Sunglasses,Fashion,2024-01-02,2024-01-13,Late Delivery,999,6,New,Mumbai
1907,C4838,Business Strategies,Books,2024-01-14,2024-01-28,Wrong Product,899,10,New,Ahmedabad
1908,C1696,Business Strategies,Books,2024-01-08,2024-01-14,Wrong Size,899,6,New,Bangalore
1909,C7237,Wireless Mouse,Electronics,2024-01-03,2024-01-09,Late Delivery,599,9,Returning,Kolkata
1910,C1803,Badminton Racket,Sports,2024-01-25,2024-02-08,Other,1299,9,New,Hyderabad
1911,C4669,Denim Jacket,Fashion,2024-01-19,2024-01-25,Wrong Product,1999,9,Returning,Chennai
1912,C1609,Vacuum Cleaner,Home & Kitchen,2024-01-26,2024-02-01,Wrong Product,3999,9,New,Bangalore
1913,C6587,Science Fiction,Books,2024-01-16,2024-01-31,Wrong Product,699,6,New,Bangalore
1914,C8485,Running Shoes,Fashion,2024-01-31,2024-02-09,Wrong Product,1499,5,Returning,Delhi
1915,C4685,Vacuum Cleaner,Home & Kitchen,2024-01-27,2024-02-09,Wrong Product,3999,4,Returning,Chennai
1916,C3357,Laptop Cooling Pad,Electronics,2024-01-30,2024-02-12,Late Delivery,1299,9,Returning,Ahmedabad
1917,C6098,Pressure Cooker,Home & Kitchen,2024-01-17,2024-01-26,Defective,2499,4,New,Pune
1918,C6042,Business Strategies,Books,2024-01-01,2024-01-12,Defective,899,3,New,Ahmedabad
1919,C8340,Air Fryer,Home & Kitchen,2024-01-13,2024-01-28,Defective,4999,9,New,Pune
1920,C6447,Sunglasses,Fashion,2024-01-11,2024-01-26,Wrong Size,999,6,New,Ahmedabad
1921,C3435,Laptop Cooling Pad,Electronics,2024-01-03,2024-01-15,Wrong Size,1299,3,Returning,Mumbai
1922,C6797,Pressure Cooker,Home & Kitchen,2024-01-20,2024-02-02,Wrong Size,2499,7,Returning,Hyderabad
1923,C7386,Sunglasses,Fashion,2024-01-03,2024-01-17,Other,999,6,New,Pune
1924,C2482,Vacuum Cleaner,Home & Kitchen,2024-01-03,2024-01-08,Wrong Product,3999,10,Returning,Bangalore
1925,C2409,Air Fryer,Home & Kitchen,2024-01-28,2024-02-11,Defective,4999,6,Returning,Bangalore
1926,C2240,Smartwatch,Electronics,2024-01-17,2024-02-01,Other,2999,8,Returning,Kolkata
1927,C2179,Football,Sports,2024-01-03,2024-01-16,Wrong Size,799,5,Returning,Pune
1928,C9862,Leather Wallet,Fashion,2024-01-14,2024-01-25,Late Delivery,899,8,New,Kolkata
1929,C8460,Self-Help Guide,Books,2024-01-11,2024-01-23,Other,499,8,New,Ahmedabad
1930,C7023,Denim Jacket,Fashion,2024-01-13,2024-01-25,Wrong Product,1999,4,New,Kolkata
1931,C3435,Air Fryer,Home & Kitchen,2024-01-24,2024-02-03,Wrong Product,4999,5,New,Bangalore
1932,C3216,Leather Wallet,Fashion,2024-01-27,2024-02-02,Wrong Product,899,9,New,Bangalore
1933,C6630,Air Fryer,Home & Kitchen,2024-01-26,2024-02-06,Defective,4999,7,New,Ahmedabad
1934,C3152,Wireless Mouse,Electronics,2024-01-18,2024-01-25,Wrong Size,599,7,New,Chennai
1935,C1334,Vacuum Cleaner,Home & Kitchen,2024-01-17,2024-01-27,Late Delivery,3999,5,Returning,Delhi
1936,C5904,Air Fryer,Home & Kitchen,2024-01-31,2024-02-12,Wrong Size,4999,4,New,Bangalore
1937,C7712,Self-Help Guide,Books,2024-01-31,2024-02-06,Late Delivery,499,7,Returning,Chennai
1938,C2092,Dumbbells,Sports,2024-01-01,2024-01-08,Wrong Product,2999,6,New,Mumbai
1939,C9410,Sunglasses,Fashion,2024-01-01,2024-01-09,Defective,999,3,Returning,Delhi
1940,C4480,Bluetooth Headphones,Electronics,2024-01-01,2024-01-15,Wrong Product,1999,4,Returning,Pune
1941,C7363,Sunglasses,Fashion,2024-01-26,2024-01-31,Wrong Size,999,6,New,Pune
1942,C8666,Water Purifier,Home & Kitchen,2024-01-19,2024-01-24,Wrong Size,5999,10,New,Mumbai
1943,C5243,Smartwatch,Electronics,2024-01-13,2024-01-26,Wrong Size,2999,9,Returning,Ahmedabad
1944,C8295,Water Purifier,Home & Kitchen,2024-01-11,2024-01-20,Other,5999,10,New,Chennai
1945,C1862,Sunglasses,Fashion,2024-01-17,2024-01-25,Other,999,10,Returning,Kolkata
1946,C4795,Leather Wallet,Fashion,2024-01-08,2024-01-22,Other,899,6,New,Chennai
1947,C2029,Self-Help Guide,Books,2024-01-15,2024-01-24,Wrong Product,499,3,New,Delhi
1948,C3362,Smartwatch,Electronics,2024-01-08,2024-01-14,Other,2999,9,Returning,Chennai
1949,C9782,Air Fryer,Home & Kitchen,2024-01-22,2024-01-29,Other,4999,3,Returning,Mumbai
1950,C2842,Smartwatch,Electronics,2024-01-30,2024-02-14,Wrong Size,2999,6,New,Ahmedabad
1951,C3312,Pressure Cooker,Home & Kitchen,2024-01-08,2024-01-22,Wrong Product,2499,7,Returning,Hyderabad
1952,C8807,Badminton Racket,Sports,2024-01-23,2024-02-03,Wrong Product,1299,3,Returning,Mumbai
1953,C3980,Bluetooth Headphones,Electronics,2024-01-06,2024-01-17,Wrong Product,1999,9,New,Delhi
1954,C7323,Leather Wallet,Fashion,2024-01-13,2024-01-28,Wrong Product,899,8,New,Hyderabad
1955,C6656,Science Fiction,Books,2024-01-05,2024-01-13,Wrong Product,699,5,Returning,Chennai
1956,C5462,Laptop Cooling Pad,Electronics,2024-01-12,2024-01-18,Defective,1299,5,New,Bangalore
1957,C9556,Wireless Mouse,Electronics,2024-01-06,2024-01-11,Other,599,6,Returning,Kolkata
1958,C1462,Football,Sports,2024-01-10,2024-01-22,Wrong Product,799,5,New,Chennai
1959,C9342,Badminton Racket,Sports,2024-01-29,2024-02-09,Late Delivery,1299,6,New,Ahmedabad
1960,C8501,Vacuum Cleaner,Home & Kitchen,2024-01-05,2024-01-12,Defective,3999,4,New,Mumbai
1961,C2023,Self-Help Guide,Books,2024-01-21,2024-02-02,Late Delivery,499,6,New,Chennai
1962,C8941,Business Strategies,Books,2024-01-02,2024-01-08,Wrong Size,899,6,New,Bangalore
1963,C4423,Pressure Cooker,Home & Kitchen,2024-01-02,2024-01-15,Other,2499,4,Returning,Hyderabad
1964,C9727,Air Fryer,Home & Kitchen,2024-01-30,2024-02-04,Late Delivery,4999,7,Returning,Delhi
1965,C8984,Denim Jacket,Fashion,2024-01-02,2024-01-10,Late Delivery,1999,5,Returning,Kolkata
1966,C7236,Running Shoes,Fashion,2024-01-12,2024-01-19,Defective,1499,7,Returning,Pune
1967,C8121,History of India,Books,2024-01-16,2024-01-22,Defective,999,8,New,Kolkata
1968,C8099,Yoga Mat,Sports,2024-01-06,2024-01-16,Late Delivery,599,8,New,Hyderabad
1969,C8182,History of India,Books,2024-01-14,2024-01-29,Wrong Size,999,6,New,Hyderabad
1970,C6472,Science Fiction,Books,2024-01-19,2024-01-25,Late Delivery,699,3,New,Hyderabad
1971,C9000,Dumbbells,Sports,2024-01-24,2024-02-08,Late Delivery,2999,7,New,Delhi
1972,C1671,Dumbbells,Sports,2024-01-19,2024-02-02,Defective,2999,7,New,Mumbai
1973,C8514,Science Fiction,Books,2024-01-06,2024-01-17,Wrong Product,699,9,New,Kolkata
1974,C3156,Yoga Mat,Sports,2024-01-29,2024-02-09,Wrong Product,599,7,Returning,Mumbai
1975,C1484,Water Purifier,Home & Kitchen,2024-01-10,2024-01-15,Late Delivery,5999,3,Returning,Bangalore
1976,C2519,Dumbbells,Sports,2024-01-06,2024-01-11,Defective,2999,6,New,Bangalore
1977,C8657,Sunglasses,Fashion,2024-01-08,2024-01-20,Defective,999,4,Returning,Mumbai
1978,C4468,Yoga Mat,Sports,2024-01-01,2024-01-10,Late Delivery,599,10,New,Kolkata
1979,C8544,Running Shoes,Fashion,2024-01-25,2024-01-30,Other,1499,8,Returning,Kolkata
1980,C4924,Water Purifier,Home & Kitchen,2024-01-07,2024-01-18,Wrong Product,5999,3,New,Kolkata
1981,C1059,Bluetooth Headphones,Electronics,2024-01-04,2024-01-10,Wrong Product,1999,6,New,Mumbai
1982,C8214,Denim Jacket,Fashion,2024-01-27,2024-02-01,Wrong Size,1999,7,Returning,Hyderabad
1983,C3304,Business Strategies,Books,2024-01-17,2024-01-22,Late Delivery,899,4,Returning,Chennai
1984,C2758,Pressure Cooker,Home & Kitchen,2024-01-20,2024-01-27,Defective,2499,4,Returning,Delhi
1985,C6970,Denim Jacket,Fashion,2024-01-10,2024-01-22,Other,1999,5,Returning,Ahmedabad
1986,C8768,Badminton Racket,Sports,2024-01-14,2024-01-28,Defective,1299,3,New,Pune
1987,C6182,Air Fryer,Home & Kitchen,2024-01-02,2024-01-14,Other,4999,5,New,Mumbai
1988,C8214,Sunglasses,Fashion,2024-01-30,2024-02-05,Late Delivery,999,3,Returning,Hyderabad
1989,C2082,Science Fiction,Books,2024-01-11,2024-01-21,Wrong Size,699,3,New,Ahmedabad
1990,C5404,Denim Jacket,Fashion,2024-01-31,2024-02-07,Wrong Product,1999,9,Returning,Bangalore
1991,C8728,Laptop Cooling Pad,Electronics,2024-01-26,2024-02-07,Late Delivery,1299,3,Returning,Delhi
1992,C5368,Yoga Mat,Sports,2024-01-17,2024-01-27,Wrong Product,599,8,New,Delhi
1993,C3723,History of India,Books,2024-01-06,2024-01-16,Wrong Product,999,5,Returning,Mumbai
1994,C5961,Running Shoes,Fashion,2024-01-06,2024-01-16,Wrong Product,1499,6,Returning,Ahmedabad
1995,C9372,Vacuum Cleaner,Home & Kitchen,2024-01-03,2024-01-14,Defective,3999,5,New,Hyderabad
1996,C4432,Business Strategies,Books,2024-01-27,2024-02-07,Defective,899,6,Returning,Bangalore
1997,C1565,Air Fryer,Home & Kitchen,2024-01-27,2024-02-05,Other,4999,6,Returning,Chennai
1998,C7210,Smartwatch,Electronics,2024-01-27,2024-02-07,Wrong Product,2999,4,New,Chennai
1999,C6495,Badminton Racket,Sports,2024-01-26,2024-02-10,Other,1299,9,Returning,Hyderabad
2000,C6112,Pressure Cooker,Home & Kitchen,2024-01-05,2024-01-16,Wrong Product,2499,5,Returning,Mumbai
